Booking_ID,Hotel_Type,Country,Booking_Channel,Customer_Type,Room_Type,Length_of_Stay,Rooms_Booked,Room_Rate,Extra_Charges,Booking_Status,Checkin_Date,Checkout_Date,Revenue
BKG5549,Resort Hotel,France,Online,Business,Suite,8,3,146,172,Completed,2023-08-20 04:00:00,2023-08-28 04:00:00,3676
BKG5550,Resort Hotel,China,Travel Agent,Group,Suite,2,3,334,43,Completed,2023-08-20 05:00:00,2023-08-22 05:00:00,2047
BKG5551,City Hotel,China,Online,Business,Suite,12,3,314,17,Completed,2023-08-20 06:00:00,2023-09-01 06:00:00,11321
BKG5552,City Hotel,China,Travel Agent,Group,Executive,14,3,53,47,Completed,2023-08-20 07:00:00,2023-09-03 07:00:00,2273
BKG5553,Resort Hotel,UK,Corporate,Group,Suite,6,3,287,74,Completed,2023-08-20 08:00:00,2023-08-26 08:00:00,5240
BKG5554,City Hotel,Brazil,Online,Group,Suite,11,1,89,0,Cancelled,2023-08-20 09:00:00,2023-08-31 09:00:00,979
BKG5555,Resort Hotel,France,Corporate,Business,Suite,11,3,488,159,Cancelled,2023-08-20 10:00:00,2023-08-31 10:00:00,16263
BKG5556,Resort Hotel,Canada,Online,Couple,Suite,6,3,446,96,Completed,2023-08-20 11:00:00,2023-08-26 11:00:00,8124
BKG5557,City Hotel,UAE,Direct,Business,Suite,5,3,439,191,Completed,2023-08-20 12:00:00,2023-08-25 12:00:00,6776
BKG5558,Resort Hotel,UK,Online,Business,Standard,6,2,378,6,Cancelled,2023-08-20 13:00:00,2023-08-26 13:00:00,4542
BKG5559,Resort Hotel,India,Online,Couple,Deluxe,14,2,331,94,No Show,2023-08-20 14:00:00,2023-09-03 14:00:00,9362
BKG5560,City Hotel,France,Online,Couple,Deluxe,5,2,290,89,Completed,2023-08-20 15:00:00,2023-08-25 15:00:00,2989
BKG5561,City Hotel,Canada,Corporate,Group,Suite,2,1,152,198,Cancelled,2023-08-20 16:00:00,2023-08-22 16:00:00,502
BKG5562,Resort Hotel,France,Corporate,Family,Suite,5,2,346,99,Completed,2023-08-20 17:00:00,2023-08-25 17:00:00,3559
BKG5563,City Hotel,Australia,Online,Family,Standard,1,3,347,173,Completed,2023-08-20 18:00:00,2023-08-21 18:00:00,1214
BKG5564,City Hotel,Australia,Travel Agent,Group,Suite,3,3,433,151,Completed,2023-08-20 19:00:00,2023-08-23 19:00:00,4048
BKG5565,Resort Hotel,China,Corporate,Business,Standard,14,3,110,68,Completed,2023-08-20 20:00:00,2023-09-03 20:00:00,4688
BKG5566,City Hotel,China,Corporate,Family,Deluxe,7,1,111,107,Completed,2023-08-20 21:00:00,2023-08-27 21:00:00,884
BKG5567,City Hotel,Australia,Travel Agent,Business,Executive,4,2,275,163,Completed,2023-08-20 22:00:00,2023-08-24 22:00:00,2363
BKG5568,Resort Hotel,UAE,Corporate,Couple,Deluxe,8,2,304,194,Cancelled,2023-08-20 23:00:00,2023-08-28 23:00:00,5058
BKG5569,City Hotel,Canada,Travel Agent,Couple,Executive,3,3,302,49,Cancelled,2023-08-21 00:00:00,2023-08-24 00:00:00,2767
BKG5570,City Hotel,India,Online,Group,Executive,7,3,326,186,Completed,2023-08-21 01:00:00,2023-08-28 01:00:00,7032
BKG5571,Resort Hotel,USA,Online,Business,Executive,14,2,208,185,Completed,2023-08-21 02:00:00,2023-09-04 02:00:00,6009
BKG5572,Resort Hotel,USA,Direct,Group,Suite,2,2,288,45,Completed,2023-08-21 03:00:00,2023-08-23 03:00:00,1197
BKG5573,Resort Hotel,UK,Online,Family,Standard,14,3,92,197,Completed,2023-08-21 04:00:00,2023-09-04 04:00:00,4061
BKG5574,City Hotel,UAE,Online,Family,Executive,8,2,454,22,Cancelled,2023-08-21 05:00:00,2023-08-29 05:00:00,7286
BKG5575,Resort Hotel,UAE,Direct,Family,Standard,13,2,412,11,Completed,2023-08-21 06:00:00,2023-09-03 06:00:00,10723
BKG5576,Resort Hotel,India,Online,Business,Deluxe,3,1,462,155,Completed,2023-08-21 07:00:00,2023-08-24 07:00:00,1541
BKG5577,City Hotel,France,Corporate,Group,Executive,13,3,488,185,Cancelled,2023-08-21 08:00:00,2023-09-03 08:00:00,19217
BKG5578,Resort Hotel,USA,Corporate,Group,Deluxe,6,2,363,60,Completed,2023-08-21 09:00:00,2023-08-27 09:00:00,4416
BKG5579,Resort Hotel,France,Direct,Family,Standard,2,1,201,182,Completed,2023-08-21 10:00:00,2023-08-23 10:00:00,584
BKG5580,Resort Hotel,France,Online,Group,Standard,7,1,350,33,Cancelled,2023-08-21 11:00:00,2023-08-28 11:00:00,2483
BKG5581,Resort Hotel,UAE,Online,Couple,Deluxe,13,1,129,93,Cancelled,2023-08-21 12:00:00,2023-09-03 12:00:00,1770
BKG5582,City Hotel,France,Direct,Couple,Standard,4,1,186,100,Completed,2023-08-21 13:00:00,2023-08-25 13:00:00,844
BKG5583,Resort Hotel,USA,Online,Couple,Deluxe,6,1,262,17,Completed,2023-08-21 14:00:00,2023-08-27 14:00:00,1589
BKG5584,Resort Hotel,Canada,Travel Agent,Couple,Standard,2,1,499,119,Completed,2023-08-21 15:00:00,2023-08-23 15:00:00,1117
BKG5585,City Hotel,Germany,Corporate,Group,Suite,3,1,435,162,Completed,2023-08-21 16:00:00,2023-08-24 16:00:00,1467
BKG5586,Resort Hotel,France,Online,Couple,Deluxe,3,3,214,175,Completed,2023-08-21 17:00:00,2023-08-24 17:00:00,2101
BKG5587,City Hotel,India,Direct,Couple,Executive,4,3,432,36,Completed,2023-08-21 18:00:00,2023-08-25 18:00:00,5220
BKG5588,City Hotel,Brazil,Travel Agent,Couple,Executive,1,3,214,40,Completed,2023-08-21 19:00:00,2023-08-22 19:00:00,682
BKG5589,City Hotel,China,Online,Couple,Executive,13,1,246,133,Completed,2023-08-21 20:00:00,2023-09-03 20:00:00,3331
BKG5590,Resort Hotel,India,Online,Couple,Standard,6,2,351,127,Completed,2023-08-21 21:00:00,2023-08-27 21:00:00,4339
BKG5591,City Hotel,Australia,Online,Business,Deluxe,11,1,311,85,Completed,2023-08-21 22:00:00,2023-09-01 22:00:00,3506
BKG5592,City Hotel,USA,Online,Business,Standard,6,3,97,90,Completed,2023-08-21 23:00:00,2023-08-27 23:00:00,1836
BKG5593,City Hotel,Brazil,Corporate,Couple,Executive,4,3,176,38,Completed,2023-08-22 00:00:00,2023-08-26 00:00:00,2150
BKG5594,Resort Hotel,China,Online,Couple,Suite,8,1,417,3,No Show,2023-08-22 01:00:00,2023-08-30 01:00:00,3339
BKG5595,Resort Hotel,India,Online,Group,Executive,5,3,185,143,Completed,2023-08-22 02:00:00,2023-08-27 02:00:00,2918
BKG5596,Resort Hotel,Brazil,Direct,Couple,Executive,10,2,81,51,Completed,2023-08-22 03:00:00,2023-09-01 03:00:00,1671
BKG5597,Resort Hotel,Germany,Travel Agent,Family,Executive,14,2,150,112,Cancelled,2023-08-22 04:00:00,2023-09-05 04:00:00,4312
BKG5598,Resort Hotel,USA,Online,Business,Suite,4,2,126,18,Completed,2023-08-22 05:00:00,2023-08-26 05:00:00,1026
BKG5599,Resort Hotel,Canada,Direct,Couple,Suite,7,1,244,91,Completed,2023-08-22 06:00:00,2023-08-29 06:00:00,1799
BKG5600,Resort Hotel,UK,Online,Business,Deluxe,10,3,250,120,No Show,2023-08-22 07:00:00,2023-09-01 07:00:00,7620
BKG5601,City Hotel,UAE,Direct,Couple,Suite,10,3,117,16,Completed,2023-08-22 08:00:00,2023-09-01 08:00:00,3526
BKG5602,City Hotel,Germany,Corporate,Family,Deluxe,8,2,77,172,Cancelled,2023-08-22 09:00:00,2023-08-30 09:00:00,1404
BKG5603,City Hotel,Australia,Corporate,Couple,Suite,2,3,473,129,Completed,2023-08-22 10:00:00,2023-08-24 10:00:00,2967
BKG5604,City Hotel,UAE,Corporate,Business,Deluxe,13,1,449,129,Completed,2023-08-22 11:00:00,2023-09-04 11:00:00,5966
BKG5605,Resort Hotel,Canada,Travel Agent,Business,Executive,1,2,106,87,Completed,2023-08-22 12:00:00,2023-08-23 12:00:00,299
BKG5606,City Hotel,Germany,Corporate,Business,Suite,6,1,252,54,Cancelled,2023-08-22 13:00:00,2023-08-28 13:00:00,1566
BKG5607,City Hotel,China,Corporate,Group,Standard,2,1,104,90,Completed,2023-08-22 14:00:00,2023-08-24 14:00:00,298
BKG5608,City Hotel,Brazil,Online,Business,Standard,11,3,132,3,Completed,2023-08-22 15:00:00,2023-09-02 15:00:00,4359
BKG5609,City Hotel,USA,Online,Couple,Deluxe,8,1,155,122,No Show,2023-08-22 16:00:00,2023-08-30 16:00:00,1362
BKG5610,Resort Hotel,Brazil,Corporate,Family,Suite,13,2,300,99,Completed,2023-08-22 17:00:00,2023-09-04 17:00:00,7899
BKG5611,Resort Hotel,France,Travel Agent,Family,Suite,5,1,391,139,Completed,2023-08-22 18:00:00,2023-08-27 18:00:00,2094
BKG5612,Resort Hotel,India,Corporate,Couple,Standard,2,3,472,181,Completed,2023-08-22 19:00:00,2023-08-24 19:00:00,3013
BKG5613,City Hotel,Australia,Travel Agent,Group,Suite,11,1,381,59,No Show,2023-08-22 20:00:00,2023-09-02 20:00:00,4250
BKG5614,Resort Hotel,France,Travel Agent,Couple,Suite,12,1,488,28,Completed,2023-08-22 21:00:00,2023-09-03 21:00:00,5884
BKG5615,City Hotel,France,Online,Business,Deluxe,5,3,463,188,Completed,2023-08-22 22:00:00,2023-08-27 22:00:00,7133
BKG5616,Resort Hotel,Australia,Online,Group,Executive,2,3,409,45,Completed,2023-08-22 23:00:00,2023-08-24 23:00:00,2499
BKG5617,Resort Hotel,India,Travel Agent,Couple,Standard,6,3,475,96,Completed,2023-08-23 00:00:00,2023-08-29 00:00:00,8646
BKG5618,Resort Hotel,China,Travel Agent,Group,Executive,8,3,182,48,No Show,2023-08-23 01:00:00,2023-08-31 01:00:00,4416
BKG5619,Resort Hotel,India,Travel Agent,Family,Suite,2,3,406,119,Completed,2023-08-23 02:00:00,2023-08-25 02:00:00,2555
BKG5620,Resort Hotel,USA,Corporate,Couple,Suite,6,3,478,145,Completed,2023-08-23 03:00:00,2023-08-29 03:00:00,8749
BKG5621,City Hotel,Brazil,Travel Agent,Couple,Deluxe,6,3,241,75,Completed,2023-08-23 04:00:00,2023-08-29 04:00:00,4413
BKG5622,Resort Hotel,China,Corporate,Family,Executive,1,1,81,73,Completed,2023-08-23 05:00:00,2023-08-24 05:00:00,154
BKG5623,City Hotel,UK,Online,Group,Executive,9,1,147,151,Completed,2023-08-23 06:00:00,2023-09-01 06:00:00,1474
BKG5624,City Hotel,Brazil,Travel Agent,Family,Deluxe,12,1,317,16,Completed,2023-08-23 07:00:00,2023-09-04 07:00:00,3820
BKG5625,City Hotel,China,Online,Group,Executive,8,2,156,106,Completed,2023-08-23 08:00:00,2023-08-31 08:00:00,2602
BKG5626,City Hotel,India,Online,Couple,Deluxe,12,3,115,95,Completed,2023-08-23 09:00:00,2023-09-04 09:00:00,4235
BKG5627,City Hotel,Australia,Online,Group,Deluxe,14,1,101,183,Completed,2023-08-23 10:00:00,2023-09-06 10:00:00,1597
BKG5628,Resort Hotel,India,Online,Group,Suite,4,3,248,88,Completed,2023-08-23 11:00:00,2023-08-27 11:00:00,3064
BKG5629,Resort Hotel,UK,Online,Business,Suite,7,2,337,51,Completed,2023-08-23 12:00:00,2023-08-30 12:00:00,4769
BKG5630,Resort Hotel,China,Online,Business,Suite,4,3,281,70,Cancelled,2023-08-23 13:00:00,2023-08-27 13:00:00,3442
BKG5631,Resort Hotel,USA,Online,Business,Deluxe,8,1,212,19,Completed,2023-08-23 14:00:00,2023-08-31 14:00:00,1715
BKG5632,City Hotel,India,Direct,Family,Suite,10,2,290,156,Cancelled,2023-08-23 15:00:00,2023-09-02 15:00:00,5956
BKG5633,Resort Hotel,China,Online,Family,Standard,2,3,439,82,Cancelled,2023-08-23 16:00:00,2023-08-25 16:00:00,2716
BKG5634,Resort Hotel,Brazil,Corporate,Business,Standard,2,2,71,177,Completed,2023-08-23 17:00:00,2023-08-25 17:00:00,461
BKG5635,City Hotel,UK,Travel Agent,Couple,Suite,3,3,266,118,Completed,2023-08-23 18:00:00,2023-08-26 18:00:00,2512
BKG5636,City Hotel,USA,Online,Couple,Deluxe,14,2,224,117,Completed,2023-08-23 19:00:00,2023-09-06 19:00:00,6389
BKG5637,Resort Hotel,China,Online,Couple,Standard,4,1,446,142,No Show,2023-08-23 20:00:00,2023-08-27 20:00:00,1926
BKG5638,Resort Hotel,Germany,Online,Family,Suite,11,3,328,158,Cancelled,2023-08-23 21:00:00,2023-09-03 21:00:00,10982
BKG5639,City Hotel,India,Corporate,Group,Standard,13,3,221,12,No Show,2023-08-23 22:00:00,2023-09-05 22:00:00,8631
BKG5640,Resort Hotel,UK,Online,Family,Standard,6,3,58,55,No Show,2023-08-23 23:00:00,2023-08-29 23:00:00,1099
BKG5641,Resort Hotel,USA,Online,Business,Standard,5,1,411,18,Completed,2023-08-24 00:00:00,2023-08-29 00:00:00,2073
BKG5642,Resort Hotel,USA,Online,Group,Executive,10,2,108,69,Completed,2023-08-24 01:00:00,2023-09-03 01:00:00,2229
BKG5643,Resort Hotel,France,Travel Agent,Couple,Standard,13,1,166,155,Cancelled,2023-08-24 02:00:00,2023-09-06 02:00:00,2313
BKG5644,City Hotel,UAE,Corporate,Family,Suite,10,2,150,149,Completed,2023-08-24 03:00:00,2023-09-03 03:00:00,3149
BKG5645,City Hotel,UK,Online,Family,Standard,7,3,294,155,Completed,2023-08-24 04:00:00,2023-08-31 04:00:00,6329
BKG5646,City Hotel,USA,Online,Business,Suite,6,2,335,79,Completed,2023-08-24 05:00:00,2023-08-30 05:00:00,4099
BKG5647,Resort Hotel,China,Online,Couple,Standard,14,2,389,113,Completed,2023-08-24 06:00:00,2023-09-07 06:00:00,11005
BKG5648,Resort Hotel,France,Online,Family,Standard,4,3,349,32,Completed,2023-08-24 07:00:00,2023-08-28 07:00:00,4220
BKG5649,Resort Hotel,UAE,Online,Family,Executive,11,3,226,113,Completed,2023-08-24 08:00:00,2023-09-04 08:00:00,7571
BKG5650,Resort Hotel,Brazil,Travel Agent,Group,Standard,10,2,65,172,Completed,2023-08-24 09:00:00,2023-09-03 09:00:00,1472
BKG5651,Resort Hotel,China,Travel Agent,Family,Suite,9,3,170,175,Completed,2023-08-24 10:00:00,2023-09-02 10:00:00,4765
BKG5652,City Hotel,India,Corporate,Group,Executive,7,3,263,114,Completed,2023-08-24 11:00:00,2023-08-31 11:00:00,5637
BKG5653,Resort Hotel,UAE,Travel Agent,Family,Executive,1,2,279,62,Cancelled,2023-08-24 12:00:00,2023-08-25 12:00:00,620
BKG5654,Resort Hotel,UK,Online,Couple,Standard,8,1,379,25,Cancelled,2023-08-24 13:00:00,2023-09-01 13:00:00,3057
BKG5655,City Hotel,India,Online,Business,Standard,4,1,133,86,Completed,2023-08-24 14:00:00,2023-08-28 14:00:00,618
BKG5656,Resort Hotel,Canada,Online,Couple,Deluxe,7,3,230,0,Completed,2023-08-24 15:00:00,2023-08-31 15:00:00,4830
BKG5657,City Hotel,Canada,Corporate,Business,Standard,11,2,282,189,Completed,2023-08-24 16:00:00,2023-09-04 16:00:00,6393
BKG5658,City Hotel,UK,Online,Family,Deluxe,2,3,435,92,Completed,2023-08-24 17:00:00,2023-08-26 17:00:00,2702
BKG5659,City Hotel,Brazil,Direct,Couple,Suite,12,1,372,199,Completed,2023-08-24 18:00:00,2023-09-05 18:00:00,4663
BKG5660,City Hotel,UAE,Travel Agent,Group,Standard,3,1,91,105,Completed,2023-08-24 19:00:00,2023-08-27 19:00:00,378
BKG5661,City Hotel,France,Online,Business,Standard,1,2,497,130,Completed,2023-08-24 20:00:00,2023-08-25 20:00:00,1124
BKG5662,Resort Hotel,Germany,Travel Agent,Business,Deluxe,2,2,441,83,Completed,2023-08-24 21:00:00,2023-08-26 21:00:00,1847
BKG5663,City Hotel,USA,Online,Family,Deluxe,11,1,122,106,No Show,2023-08-24 22:00:00,2023-09-04 22:00:00,1448
BKG5664,City Hotel,Germany,Online,Business,Executive,5,2,304,115,Completed,2023-08-24 23:00:00,2023-08-29 23:00:00,3155
BKG5665,Resort Hotel,Canada,Online,Business,Executive,2,1,397,4,Completed,2023-08-25 00:00:00,2023-08-27 00:00:00,798
BKG5666,Resort Hotel,Canada,Online,Business,Standard,13,3,454,172,Completed,2023-08-25 01:00:00,2023-09-07 01:00:00,17878
BKG5667,City Hotel,Brazil,Corporate,Family,Suite,6,1,420,11,Completed,2023-08-25 02:00:00,2023-08-31 02:00:00,2531
BKG5668,Resort Hotel,Germany,Corporate,Couple,Executive,6,1,402,47,Completed,2023-08-25 03:00:00,2023-08-31 03:00:00,2459
BKG5669,Resort Hotel,Germany,Online,Family,Executive,6,2,237,13,Completed,2023-08-25 04:00:00,2023-08-31 04:00:00,2857
BKG5670,City Hotel,France,Online,Group,Executive,12,2,339,52,Completed,2023-08-25 05:00:00,2023-09-06 05:00:00,8188
BKG5671,City Hotel,Brazil,Online,Business,Deluxe,11,2,437,44,Completed,2023-08-25 06:00:00,2023-09-05 06:00:00,9658
BKG5672,Resort Hotel,Brazil,Corporate,Business,Standard,14,3,289,159,Completed,2023-08-25 07:00:00,2023-09-08 07:00:00,12297
BKG5673,City Hotel,UK,Online,Couple,Deluxe,3,2,422,157,Completed,2023-08-25 08:00:00,2023-08-28 08:00:00,2689
BKG5674,City Hotel,India,Online,Business,Suite,11,3,367,11,Completed,2023-08-25 09:00:00,2023-09-05 09:00:00,12122
BKG5675,Resort Hotel,Brazil,Online,Couple,Deluxe,3,2,145,99,No Show,2023-08-25 10:00:00,2023-08-28 10:00:00,969
BKG5676,City Hotel,Brazil,Online,Business,Standard,10,2,125,82,Completed,2023-08-25 11:00:00,2023-09-04 11:00:00,2582
BKG5677,City Hotel,China,Corporate,Business,Deluxe,7,1,51,43,Completed,2023-08-25 12:00:00,2023-09-01 12:00:00,400
BKG5678,City Hotel,UAE,Corporate,Family,Suite,13,1,432,152,Cancelled,2023-08-25 13:00:00,2023-09-07 13:00:00,5768
BKG5679,City Hotel,UAE,Travel Agent,Family,Standard,13,1,227,169,Completed,2023-08-25 14:00:00,2023-09-07 14:00:00,3120
BKG5680,City Hotel,Australia,Travel Agent,Group,Standard,4,3,161,20,Cancelled,2023-08-25 15:00:00,2023-08-29 15:00:00,1952
BKG5681,Resort Hotel,Germany,Travel Agent,Couple,Standard,6,2,422,188,Completed,2023-08-25 16:00:00,2023-08-31 16:00:00,5252
BKG5682,Resort Hotel,USA,Online,Group,Standard,12,1,253,65,Completed,2023-08-25 17:00:00,2023-09-06 17:00:00,3101
BKG5683,City Hotel,Germany,Online,Family,Suite,8,2,287,100,Completed,2023-08-25 18:00:00,2023-09-02 18:00:00,4692
BKG5684,Resort Hotel,UK,Online,Couple,Standard,3,1,75,20,Completed,2023-08-25 19:00:00,2023-08-28 19:00:00,245
BKG5685,City Hotel,UK,Corporate,Family,Suite,9,2,390,25,Completed,2023-08-25 20:00:00,2023-09-03 20:00:00,7045
BKG5686,City Hotel,UK,Direct,Couple,Suite,9,1,157,159,Completed,2023-08-25 21:00:00,2023-09-03 21:00:00,1572
BKG5687,City Hotel,India,Online,Business,Deluxe,3,1,214,16,Completed,2023-08-25 22:00:00,2023-08-28 22:00:00,658
BKG5688,City Hotel,USA,Online,Group,Deluxe,6,1,104,3,Completed,2023-08-25 23:00:00,2023-08-31 23:00:00,627
BKG5689,City Hotel,UAE,Online,Group,Standard,5,1,405,38,Completed,2023-08-26 00:00:00,2023-08-31 00:00:00,2063
BKG5690,Resort Hotel,France,Corporate,Couple,Executive,4,1,323,14,Completed,2023-08-26 01:00:00,2023-08-30 01:00:00,1306
BKG5691,Resort Hotel,UAE,Corporate,Group,Executive,8,2,329,32,Completed,2023-08-26 02:00:00,2023-09-03 02:00:00,5296
BKG5692,City Hotel,India,Online,Family,Standard,10,1,79,188,Completed,2023-08-26 03:00:00,2023-09-05 03:00:00,978
BKG5693,Resort Hotel,UK,Corporate,Group,Suite,9,2,66,141,Cancelled,2023-08-26 04:00:00,2023-09-04 04:00:00,1329
BKG5694,City Hotel,India,Corporate,Couple,Deluxe,12,1,347,89,Completed,2023-08-26 05:00:00,2023-09-07 05:00:00,4253
BKG5695,Resort Hotel,UAE,Online,Group,Standard,9,2,130,46,Completed,2023-08-26 06:00:00,2023-09-04 06:00:00,2386
BKG5696,City Hotel,France,Online,Group,Standard,5,1,413,129,Completed,2023-08-26 07:00:00,2023-08-31 07:00:00,2194
BKG5697,Resort Hotel,Australia,Travel Agent,Family,Suite,5,1,445,89,Completed,2023-08-26 08:00:00,2023-08-31 08:00:00,2314
BKG5698,City Hotel,USA,Online,Business,Deluxe,11,1,76,65,Completed,2023-08-26 09:00:00,2023-09-06 09:00:00,901
BKG5699,City Hotel,India,Online,Family,Executive,3,3,232,175,Completed,2023-08-26 10:00:00,2023-08-29 10:00:00,2263
BKG5700,Resort Hotel,UAE,Online,Group,Executive,9,2,53,191,Completed,2023-08-26 11:00:00,2023-09-04 11:00:00,1145
BKG5701,Resort Hotel,USA,Travel Agent,Group,Standard,1,2,212,193,Completed,2023-08-26 12:00:00,2023-08-27 12:00:00,617
BKG5702,City Hotel,UAE,Corporate,Business,Standard,12,1,498,175,Cancelled,2023-08-26 13:00:00,2023-09-07 13:00:00,6151
BKG5703,Resort Hotel,UAE,Travel Agent,Business,Standard,3,1,381,80,Completed,2023-08-26 14:00:00,2023-08-29 14:00:00,1223
BKG5704,City Hotel,France,Online,Family,Standard,7,1,462,17,Completed,2023-08-26 15:00:00,2023-09-02 15:00:00,3251
BKG5705,Resort Hotel,Australia,Online,Business,Standard,7,3,121,178,Completed,2023-08-26 16:00:00,2023-09-02 16:00:00,2719
BKG5706,Resort Hotel,USA,Travel Agent,Family,Executive,5,1,125,131,Completed,2023-08-26 17:00:00,2023-08-31 17:00:00,756
BKG5707,City Hotel,UK,Online,Couple,Standard,6,1,469,80,Completed,2023-08-26 18:00:00,2023-09-01 18:00:00,2894
BKG5708,Resort Hotel,USA,Travel Agent,Group,Deluxe,4,2,289,160,Completed,2023-08-26 19:00:00,2023-08-30 19:00:00,2472
BKG5709,Resort Hotel,Brazil,Online,Business,Suite,8,3,339,150,Completed,2023-08-26 20:00:00,2023-09-03 20:00:00,8286
BKG5710,City Hotel,UK,Corporate,Couple,Executive,4,2,341,180,Cancelled,2023-08-26 21:00:00,2023-08-30 21:00:00,2908
BKG5711,Resort Hotel,USA,Corporate,Couple,Suite,10,3,488,12,Completed,2023-08-26 22:00:00,2023-09-05 22:00:00,14652
BKG5712,City Hotel,China,Corporate,Family,Suite,6,3,309,70,Cancelled,2023-08-26 23:00:00,2023-09-01 23:00:00,5632
BKG5713,City Hotel,China,Online,Family,Standard,5,2,60,57,Cancelled,2023-08-27 00:00:00,2023-09-01 00:00:00,657
BKG5714,City Hotel,UAE,Travel Agent,Business,Suite,12,2,108,190,Completed,2023-08-27 01:00:00,2023-09-08 01:00:00,2782
BKG5715,City Hotel,UK,Online,Family,Deluxe,14,3,308,64,Cancelled,2023-08-27 02:00:00,2023-09-10 02:00:00,13000
BKG5716,City Hotel,USA,Corporate,Couple,Standard,10,3,251,103,Completed,2023-08-27 03:00:00,2023-09-06 03:00:00,7633
BKG5717,Resort Hotel,UAE,Online,Couple,Executive,6,1,317,41,No Show,2023-08-27 04:00:00,2023-09-02 04:00:00,1943
BKG5718,City Hotel,Germany,Corporate,Group,Deluxe,3,1,162,94,Cancelled,2023-08-27 05:00:00,2023-08-30 05:00:00,580
BKG5719,City Hotel,UAE,Online,Couple,Executive,13,2,122,99,Completed,2023-08-27 06:00:00,2023-09-09 06:00:00,3271
BKG5720,Resort Hotel,India,Corporate,Business,Standard,3,3,454,88,Completed,2023-08-27 07:00:00,2023-08-30 07:00:00,4174
BKG5721,Resort Hotel,China,Corporate,Group,Standard,10,2,455,108,Completed,2023-08-27 08:00:00,2023-09-06 08:00:00,9208
BKG5722,Resort Hotel,Germany,Online,Family,Executive,7,1,451,113,Cancelled,2023-08-27 09:00:00,2023-09-03 09:00:00,3270
BKG5723,City Hotel,Canada,Direct,Group,Suite,13,1,285,39,Completed,2023-08-27 10:00:00,2023-09-09 10:00:00,3744
BKG5724,City Hotel,India,Online,Couple,Executive,1,1,55,93,Completed,2023-08-27 11:00:00,2023-08-28 11:00:00,148
BKG5725,City Hotel,UK,Direct,Business,Deluxe,1,3,138,101,Cancelled,2023-08-27 12:00:00,2023-08-28 12:00:00,515
BKG5726,Resort Hotel,UAE,Corporate,Family,Suite,1,2,163,20,Cancelled,2023-08-27 13:00:00,2023-08-28 13:00:00,346
BKG5727,City Hotel,China,Direct,Family,Standard,6,3,414,82,Completed,2023-08-27 14:00:00,2023-09-02 14:00:00,7534
BKG5728,Resort Hotel,Australia,Online,Couple,Deluxe,4,3,384,160,Completed,2023-08-27 15:00:00,2023-08-31 15:00:00,4768
BKG5729,City Hotel,China,Online,Business,Deluxe,14,1,370,110,No Show,2023-08-27 16:00:00,2023-09-10 16:00:00,5290
BKG5730,Resort Hotel,France,Corporate,Couple,Standard,6,1,360,197,Completed,2023-08-27 17:00:00,2023-09-02 17:00:00,2357
BKG5731,City Hotel,China,Direct,Couple,Suite,14,2,217,41,Cancelled,2023-08-27 18:00:00,2023-09-10 18:00:00,6117
BKG5732,City Hotel,Australia,Online,Business,Standard,14,3,387,36,Completed,2023-08-27 19:00:00,2023-09-10 19:00:00,16290
BKG5733,City Hotel,Australia,Online,Couple,Deluxe,1,2,101,199,Completed,2023-08-27 20:00:00,2023-08-28 20:00:00,401
BKG5734,Resort Hotel,UAE,Online,Business,Deluxe,4,2,425,128,Completed,2023-08-27 21:00:00,2023-08-31 21:00:00,3528
BKG5735,Resort Hotel,UK,Corporate,Business,Deluxe,4,2,349,76,Cancelled,2023-08-27 22:00:00,2023-08-31 22:00:00,2868
BKG5736,City Hotel,Australia,Corporate,Couple,Standard,2,2,400,153,No Show,2023-08-27 23:00:00,2023-08-29 23:00:00,1753
BKG5737,City Hotel,China,Online,Couple,Executive,1,1,111,112,Completed,2023-08-28 00:00:00,2023-08-29 00:00:00,223
BKG5738,City Hotel,UK,Online,Group,Deluxe,13,2,133,38,Cancelled,2023-08-28 01:00:00,2023-09-10 01:00:00,3496
BKG5739,Resort Hotel,USA,Travel Agent,Family,Deluxe,8,1,285,46,Completed,2023-08-28 02:00:00,2023-09-05 02:00:00,2326
BKG5740,City Hotel,China,Online,Family,Suite,6,2,402,55,Completed,2023-08-28 03:00:00,2023-09-03 03:00:00,4879
BKG5741,City Hotel,Brazil,Corporate,Business,Executive,4,1,379,109,Cancelled,2023-08-28 04:00:00,2023-09-01 04:00:00,1625
BKG5742,City Hotel,UAE,Online,Group,Suite,2,2,206,185,Completed,2023-08-28 05:00:00,2023-08-30 05:00:00,1009
BKG5743,City Hotel,India,Travel Agent,Business,Deluxe,12,3,196,155,Cancelled,2023-08-28 06:00:00,2023-09-09 06:00:00,7211
BKG5744,Resort Hotel,UAE,Corporate,Group,Executive,13,3,461,184,Completed,2023-08-28 07:00:00,2023-09-10 07:00:00,18163
BKG5745,Resort Hotel,Australia,Travel Agent,Business,Suite,5,1,427,70,Completed,2023-08-28 08:00:00,2023-09-02 08:00:00,2205
BKG5746,City Hotel,Canada,Online,Family,Standard,9,1,172,109,Completed,2023-08-28 09:00:00,2023-09-06 09:00:00,1657
BKG5747,City Hotel,France,Corporate,Group,Suite,7,2,452,199,Completed,2023-08-28 10:00:00,2023-09-04 10:00:00,6527
BKG5748,Resort Hotel,Brazil,Online,Couple,Executive,4,3,336,172,Completed,2023-08-28 11:00:00,2023-09-01 11:00:00,4204
